image_path,image_url,pottery_style,pottery_shape,uniform_image_name
images-nicky-test/CVA.IT26.1183-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/201BF27C-9BB7-4350-8BF6-49D264B6681E,BLACK-FIGURE,AMPHORA NECK,BF_image696.jpg
images-nicky-test/32467-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C220EF92-6CA2-4EF1-A872-1FF96D92CD05,BLACK-FIGURE,LEKYTHOS,BF_image697.jpg
images-nicky-test/CVA.GR07.378-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3D0DE940-3A32-4FFC-9DD8-F0DD53C6B81B,BLACK-FIGURE,LEKYTHOS,BF_image698.jpg
images-nicky-test/CVA.FR05.206-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/91D167C2-5747-4800-9987-1CF4CB7D5757,BLACK-FIGURE,AMPHORA NECK,BF_image699.jpg
images-nicky-test/CVA.SWZ04.192-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/5787A5D6-187E-4F0A-AB1A-5760E7AF6CB8,BLACK-FIGURE,AMPHORA NECK,BF_image700.jpg
images-nicky-test/300816-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/677C5ECE-7D4C-4AD7-98F9-C43F30F5F271,BLACK-FIGURE,AMPHORA NECK,BF_image701.jpg
images-nicky-test/303443-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/E1078291-1995-4AB5-9BB1-9C18F206FE45,BLACK-FIGURE,AMPHORA NECK,BF_image702.jpg
images-nicky-test/CVA.RUS11.518-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/016D93C5-8611-45B6-B233-8EF2A4591147,BLACK-FIGURE,LEKYTHOS,BF_image703.jpg
images-nicky-test/CVA.IT26.1182-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/783A04E1-318A-485A-9CC9-A396D6CB13BF,BLACK-FIGURE,AMPHORA NECK,BF_image704.jpg
images-nicky-test/CVA.IT51.2270-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/D0A33199-3D2E-4AD7-AFEC-09BA6D18B161,BLACK-FIGURE,LEKYTHOS,BF_image705.jpg
images-nicky-test/CVA.IT10.495-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/02A006B4-0751-4628-ADEC-B4553BC9B2D8,BLACK-FIGURE,AMPHORA NECK,BF_image706.jpg
images-nicky-test/CVA.RUS11.519-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4E27F733-EE59-4CC1-862C-6B5D7B383331,BLACK-FIGURE,LEKYTHOS,BF_image707.jpg
images-nicky-test/CVA.GR05.266-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/2B7106FB-F27E-48E0-B4C4-0A68733EB251,BLACK-FIGURE,LEKYTHOS,BF_image708.jpg
images-nicky-test/CVA.IT26.1181-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/18EFB132-7C99-48C4-AA09-BE0129341CE5,BLACK-FIGURE,AMPHORA NECK,BF_image709.jpg
images-nicky-test/CVA.IT65.2935-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F87A1504-31DD-426E-992B-42C0E36C5660,BLACK-FIGURE,LEKYTHOS,BF_image710.jpg
images-nicky-test/320073-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6CB3648F-8A6E-47AC-85D5-68494A92E6AE,BLACK-FIGURE,AMPHORA NECK,BF_image711.jpg
images-nicky-test/CVA.IT51.2269-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/1A197297-2D53-49D9-AD5C-6CFAFA3AC9D3,BLACK-FIGURE,AMPHORA NECK,BF_image712.jpg
images-nicky-test/300840-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/18996693-5AEE-46D8-B655-AF70E1F99FF2,BLACK-FIGURE,AMPHORA NECK,BF_image713.jpg
images-nicky-test/CVA.GER102.5139-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F95F9671-563B-4446-9226-0153616E453C,BLACK-FIGURE,LEKYTHOS,BF_image714.jpg
images-nicky-test/4002-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/59D08C92-2F01-4A30-AE88-775E0A17D8B2,BLACK-FIGURE,LEKYTHOS,BF_image715.jpg
images-nicky-test/CVA.RUS11.520-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8CE216CF-A492-456B-A5D3-1FD375A4EB5D,BLACK-FIGURE,LEKYTHOS,BF_image716.jpg
images-nicky-test/CVA.IT26.1177-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6A2FE719-0F46-4BE3-BEA6-30C07B789403,BLACK-FIGURE,AMPHORA NECK,BF_image717.jpg
images-nicky-test/CVA.IT25.1139-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6840C52B-869D-458C-B814-61EA9E4AC446,BLACK-FIGURE,AMPHORA NECK,BF_image718.jpg
images-nicky-test/CVA.FR02.058-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FBAE34ED-5564-4B07-B974-D665DE4C8653,BLACK-FIGURE,AMPHORA NECK,BF_image719.jpg
images-nicky-test/CVA.GR10.632-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/EDA9C245-E084-4E10-A049-4DDC82AB9FD9,BLACK-FIGURE,AMPHORA NECK,BF_image720.jpg
images-nicky-test/CVA.RUS11.521-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C0B5F949-B9CF-4059-B368-13BFC92C29DE,BLACK-FIGURE,LEKYTHOS,BF_image721.jpg
images-nicky-test/957E4C1D96164C299BD8C67080E1A693-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/58060A8C-893F-4BEA-B579-0E0FFA5A5B37,BLACK-FIGURE,LEKYTHOS,BF_image722.jpg
images-nicky-test/CVA.IT18.881-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/29462839-E352-456E-BC9A-331DC65AFE63,BLACK-FIGURE,LEKYTHOS,BF_image723.jpg
images-nicky-test/CVA.GER102.5140-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F95F9671-563B-4446-9226-0153616E453C,BLACK-FIGURE,LEKYTHOS,BF_image724.jpg
images-nicky-test/7087-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/EAED5350-DA26-427F-8499-CF6498D57F9B,BLACK-FIGURE,AMPHORA NECK,BF_image725.jpg
images-nicky-test/4003-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/58060A8C-893F-4BEA-B579-0E0FFA5A5B37,BLACK-FIGURE,LEKYTHOS,BF_image726.jpg
images-nicky-test/320075-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/B0766A1B-D415-4CCC-A01F-156F3E585A84,BLACK-FIGURE,AMPHORA NECK,BF_image727.jpg
images-nicky-test/CVA.GER102.BEIL.14-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F95F9671-563B-4446-9226-0153616E453C,BLACK-FIGURE,LEKYTHOS,BF_image728.jpg
images-nicky-test/CVA.F18.797-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/0D232AAB-577D-4508-90BA-5D0E2E90FE82,BLACK-FIGURE,AMPHORA NECK,BF_image729.jpg
images-nicky-test/CVA.RUS11.522-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8C680A5F-E1BB-4EF3-9554-1F1DDABE8AD5,BLACK-FIGURE,LEKYTHOS,BF_image730.jpg
images-nicky-test/CVA.IT40.1795-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F2B4DBD7-6E27-4704-AF5C-50CE9983AE2B,BLACK-FIGURE,AMPHORA NECK,BF_image731.jpg
images-nicky-test/303449-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/71B47A82-5194-429E-8ED8-A76C0D903155,BLACK-FIGURE,AMPHORA NECK,BF_image732.jpg
images-nicky-test/CVA.IT26.1170-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/ED0D554B-542A-4311-818D-9FE4C42C776E,BLACK-FIGURE,AMPHORA NECK,BF_image733.jpg
images-nicky-test/300842-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/0D232AAB-577D-4508-90BA-5D0E2E90FE82,BLACK-FIGURE,AMPHORA NECK,BF_image734.jpg
images-nicky-test/7094-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C2EC2C52-E0CC-49B3-ADE4-EFF0DB11590F,BLACK-FIGURE,AMPHORA NECK,BF_image735.jpg
images-nicky-test/CVA.IT40.1794-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F2B4DBD7-6E27-4704-AF5C-50CE9983AE2B,BLACK-FIGURE,AMPHORA NECK,BF_image736.jpg
images-nicky-test/8E0A24D144D74E11B5556EDB876E7E5B-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C87CB165-65BF-429A-8AF3-8F2E524C28B8,BLACK-FIGURE,LEKYTHOS,BF_image737.jpg
images-nicky-test/CVA.FR36.1593-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/E73CE472-94DA-485E-BDD5-791973D76AFC,BLACK-FIGURE,LEKYTHOS,BF_image738.jpg
images-nicky-test/E458E9E32F3941E4ACBB5AA73B18FB50-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/73B06A61-3C62-4143-B3B1-6BFA85840DBA,BLACK-FIGURE,AMPHORA NECK,BF_image739.jpg
images-nicky-test/CVA.GER41.1984-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A60232AF-3F5E-481F-83C5-52FF06143A49,BLACK-FIGURE,AMPHORA NECK,BF_image740.jpg
images-nicky-test/ABDD9104BB6646C1A9840E112802B40E-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/ED0D554B-542A-4311-818D-9FE4C42C776E,BLACK-FIGURE,AMPHORA NECK,BF_image741.jpg
images-nicky-test/CVA.IT40.1793-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F2B4DBD7-6E27-4704-AF5C-50CE9983AE2B,BLACK-FIGURE,AMPHORA NECK,BF_image742.jpg
images-nicky-test/CVA.RUS11.523-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7866D799-9843-46A8-AD6D-CA9826D434A8,BLACK-FIGURE,LEKYTHOS,BF_image743.jpg
images-nicky-test/4004-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C87CB165-65BF-429A-8AF3-8F2E524C28B8,BLACK-FIGURE,LEKYTHOS,BF_image744.jpg
images-nicky-test/300844-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A9ED9DB4-BAAC-423B-899F-0A64ADD7DD77,BLACK-FIGURE,AMPHORA NECK,BF_image745.jpg
images-nicky-test/CVA.GER41.1983-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A60232AF-3F5E-481F-83C5-52FF06143A49,BLACK-FIGURE,AMPHORA NECK,BF_image746.jpg
images-nicky-test/7099-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/132A2FD5-B6BA-4C6B-A0A6-53DF91D18055,BLACK-FIGURE,LEKYTHOS,BF_image747.jpg
images-nicky-test/5694FAB751D644BFB0DC76D7CC34067B-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/73B06A61-3C62-4143-B3B1-6BFA85840DBA,BLACK-FIGURE,AMPHORA NECK,BF_image748.jpg
images-nicky-test/CVA.BEL02.060-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/1FB018A6-0C85-4806-8484-A928254C0AB5,BLACK-FIGURE,AMPHORA NECK,BF_image749.jpg
images-nicky-test/CVA.IT20.955-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CF894437-526A-4692-A93C-5BDCA0D89CC9,BLACK-FIGURE,AMPHORA NECK,BF_image750.jpg
images-nicky-test/CVA.GR10.623-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A9ED9DB4-BAAC-423B-899F-0A64ADD7DD77,BLACK-FIGURE,AMPHORA NECK,BF_image751.jpg
images-nicky-test/CVA.RUS11.524-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/617AC930-C1E9-40DF-894D-6CABB5D88B30,BLACK-FIGURE,LEKYTHOS,BF_image752.jpg
images-nicky-test/CVA.IT40.1798-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/84FB38D8-131B-4E6A-B532-6C20152FDE2D,BLACK-FIGURE,AMPHORA NECK,BF_image753.jpg
images-nicky-test/CE6D380E660C433FB81CF25860D6CDDF-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/E7F3A64E-0D8E-4CCA-B119-5C08BEAF5949,BLACK-FIGURE,LEKYTHOS,BF_image754.jpg
images-nicky-test/303451-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/1FB018A6-0C85-4806-8484-A928254C0AB5,BLACK-FIGURE,AMPHORA NECK,BF_image755.jpg
images-nicky-test/CVA.GER41.1985-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A60232AF-3F5E-481F-83C5-52FF06143A49,BLACK-FIGURE,AMPHORA NECK,BF_image756.jpg
images-nicky-test/CVA.GB15.678-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CB718709-9590-496F-A33B-36C988F97CBF,BLACK-FIGURE,LEKYTHOS,BF_image757.jpg
images-nicky-test/24969-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F87DAD38-CC2A-43B9-BA22-8684DCB38A45,BLACK-FIGURE,AMPHORA NECK,BF_image758.jpg
images-nicky-test/366-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CB718709-9590-496F-A33B-36C988F97CBF,BLACK-FIGURE,LEKYTHOS,BF_image759.jpg
images-nicky-test/CVA.IT51.2271-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/05EAF10A-7049-478D-98CB-702ABDEC60C7,BLACK-FIGURE,LEKYTHOS,BF_image760.jpg
images-nicky-test/CVA.IT25.1134-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/21455540-EDAE-4FE8-9DBA-5465786A5E4E,BLACK-FIGURE,AMPHORA NECK,BF_image761.jpg
images-nicky-test/300845-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/5A572123-32BA-4B64-B53B-DF0F6BE2AEE3,BLACK-FIGURE,AMPHORA NECK,BF_image762.jpg
images-nicky-test/7105-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/46B82883-4D8E-437C-852C-F7908F6CAE01,BLACK-FIGURE,AMPHORA NECK,BF_image763.jpg
images-nicky-test/CVA.RUS11.525-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/DE715528-AEAD-40E8-8981-D02A767F9480,BLACK-FIGURE,LEKYTHOS,BF_image764.jpg
images-nicky-test/CVA.IT36.1624-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A23A9AF2-8CB3-4CF1-A11F-1E3FFF9FC07A,BLACK-FIGURE,AMPHORA NECK,BF_image765.jpg
images-nicky-test/CVA.IT25.1133-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/21455540-EDAE-4FE8-9DBA-5465786A5E4E,BLACK-FIGURE,AMPHORA NECK,BF_image766.jpg
images-nicky-test/4007-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/876D1810-430A-4807-99F1-7EC3C12A8688,BLACK-FIGURE,LEKYTHOS,BF_image767.jpg
images-nicky-test/367-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7AF26B3B-D01D-4499-9C61-505498DB9477,BLACK-FIGURE,LEKYTHOS,BF_image768.jpg
images-nicky-test/CVA.IT56.2486-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/42972E2C-1FDD-4AAC-A8B9-54999BD27567,BLACK-FIGURE,AMPHORA NECK,BF_image769.jpg
images-nicky-test/10396-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/DD116859-4461-460A-B8C2-9C0F5F484B65,BLACK-FIGURE,LEKYTHOS,BF_image770.jpg
images-nicky-test/300851-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/14BEE44C-D8ED-45D2-A8F4-C34B06B1B302,BLACK-FIGURE,LEKYTHOS,BF_image771.jpg
images-nicky-test/CVA.RUS11.526-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CB89CD88-530B-40EB-9B18-AF42016EE584,BLACK-FIGURE,LEKYTHOS,BF_image772.jpg
images-nicky-test/7111-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6C2777C4-D21D-4FC9-8FC3-FC2284E18035,BLACK-FIGURE,AMPHORA NECK,BF_image773.jpg
images-nicky-test/CVA.IT56.2485-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/42972E2C-1FDD-4AAC-A8B9-54999BD27567,BLACK-FIGURE,AMPHORA NECK,BF_image774.jpg
images-nicky-test/41075-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CF19CC1C-6B48-4637-BA90-A75A906C0EA8,BLACK-FIGURE,LEKYTHOS,BF_image775.jpg
images-nicky-test/CVA.250-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/EF222CC7-EC29-4C86-AD95-8DE1E2E01480,BLACK-FIGURE,AMPHORA NECK,BF_image776.jpg
images-nicky-test/4008.IPH-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A4643619-9B56-4439-BB88-5A05F24C2053,BLACK-FIGURE,LEKYTHOS,BF_image777.jpg
images-nicky-test/303453-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/42972E2C-1FDD-4AAC-A8B9-54999BD27567,BLACK-FIGURE,AMPHORA NECK,BF_image778.jpg
images-nicky-test/CVA.IT25.1135-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/1ED60996-3E59-44C4-868A-BC0E57B182FB,BLACK-FIGURE,AMPHORA NECK,BF_image779.jpg
images-nicky-test/320078-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/EF222CC7-EC29-4C86-AD95-8DE1E2E01480,BLACK-FIGURE,AMPHORA NECK,BF_image780.jpg
images-nicky-test/10398-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A890CD70-C43D-4DBE-A7E8-C23367FD4FF7,BLACK-FIGURE,AMPHORA NECK,BF_image781.jpg
images-nicky-test/300872-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6F088990-C043-490D-B39C-8458C0B3D86E,BLACK-FIGURE,AMPHORA NECK,BF_image782.jpg
images-nicky-test/CVA.RUS11.527-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/255239E6-A6FF-4E46-B2B4-997AECADC6C8,BLACK-FIGURE,LEKYTHOS,BF_image783.jpg
images-nicky-test/C71C660F4A554FECBDCDD811176FFE05-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A4643619-9B56-4439-BB88-5A05F24C2053,BLACK-FIGURE,LEKYTHOS,BF_image784.jpg
images-nicky-test/41085-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/D23F35ED-B3FD-408D-8960-68B131647FDB,BLACK-FIGURE,AMPHORA NECK,BF_image785.jpg
images-nicky-test/F018C80E95FC48A2AD4329360AAE7C4B-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A890CD70-C43D-4DBE-A7E8-C23367FD4FF7,BLACK-FIGURE,AMPHORA NECK,BF_image786.jpg
images-nicky-test/4008-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A4643619-9B56-4439-BB88-5A05F24C2053,BLACK-FIGURE,LEKYTHOS,BF_image787.jpg
images-nicky-test/303454-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/85A76FF8-6DAC-4FDD-BE6D-5D0150FC7D45,BLACK-FIGURE,AMPHORA NECK,BF_image788.jpg
images-nicky-test/CVA.IT25.1136-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/D405EA4C-FCBB-4D33-98EC-2A7BD4AAAC43,BLACK-FIGURE,AMPHORA NECK,BF_image789.jpg
images-nicky-test/7134-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/2F9E25AF-85AD-4EC4-B754-2A249EB28B25,BLACK-FIGURE,AMPHORA NECK,BF_image790.jpg
images-nicky-test/320079-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4B1C7C92-EA44-485D-B184-F82EB91CAD43,BLACK-FIGURE,AMPHORA NECK,BF_image791.jpg
images-nicky-test/300873-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/0F8BB64D-0B05-4489-A8D9-1312AC80AD4F,BLACK-FIGURE,AMPHORA NECK,BF_image792.jpg
images-nicky-test/C2FCB96C355044B08FB6FC10F5B12CF3-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A890CD70-C43D-4DBE-A7E8-C23367FD4FF7,BLACK-FIGURE,AMPHORA NECK,BF_image793.jpg
images-nicky-test/CVA.RUS11.528-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/DE1E347D-BD22-481C-B35E-1AA1763AF996,BLACK-FIGURE,LEKYTHOS,BF_image794.jpg
images-nicky-test/259F136985EE4EABA652DBAF5DB5098F-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A4643619-9B56-4439-BB88-5A05F24C2053,BLACK-FIGURE,LEKYTHOS,BF_image795.jpg
images-nicky-test/409-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4B738045-8836-44B5-8652-BA58A9543B9D,BLACK-FIGURE,LEKYTHOS,BF_image796.jpg
images-nicky-test/300873.A-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/0F8BB64D-0B05-4489-A8D9-1312AC80AD4F,BLACK-FIGURE,AMPHORA NECK,BF_image797.jpg
images-nicky-test/29C824A3433C432C9290915A4FCE2BBF-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A890CD70-C43D-4DBE-A7E8-C23367FD4FF7,BLACK-FIGURE,AMPHORA NECK,BF_image798.jpg
images-nicky-test/25008-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/05D65D18-5FE7-49FB-96A0-358A999FC813,BLACK-FIGURE,LEKYTHOS,BF_image799.jpg
images-nicky-test/CVA.IT18.880-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/83E07FF8-D01A-4CE2-9C26-850684EBBF64,BLACK-FIGURE,LEKYTHOS,BF_image800.jpg
images-nicky-test/41122-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/EBD90D95-2E35-47CE-A7E8-22B84E12B71F,BLACK-FIGURE,LEKYTHOS,BF_image801.jpg
images-nicky-test/320081-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7E91DF66-35B1-4CF1-B8A5-7A3015D472F9,BLACK-FIGURE,AMPHORA NECK,BF_image802.jpg
images-nicky-test/CVA.RUS11.530-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/5BF3648B-8C11-451E-A160-3E34F3B333F7,BLACK-FIGURE,LEKYTHOS,BF_image803.jpg
images-nicky-test/4009-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FDAA1073-7569-4EC9-A3B9-37721439E6E1,BLACK-FIGURE,LEKYTHOS,BF_image804.jpg
images-nicky-test/303456-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4E456AA2-B52F-44DE-843F-645F2881BA80,BLACK-FIGURE,AMPHORA NECK,BF_image805.jpg
images-nicky-test/7160-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/BFD1A907-0953-4711-A50A-FC49CEB6C916,BLACK-FIGURE,AMPHORA NECK,BF_image806.jpg
images-nicky-test/300874-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/464716D8-B4BD-44F0-9386-21FCA8B31979,BLACK-FIGURE,AMPHORA NECK,BF_image807.jpg
images-nicky-test/92C957A31F2240968E205F905DDE49CC-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FDAA1073-7569-4EC9-A3B9-37721439E6E1,BLACK-FIGURE,LEKYTHOS,BF_image808.jpg
images-nicky-test/CVA.IT25.1146-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/2B16C69B-2DE0-4C8D-B00A-8ADF52949D85,BLACK-FIGURE,AMPHORA NECK,BF_image809.jpg
images-nicky-test/41124-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/5AECC293-0E72-4815-B531-6BC3DC13D578,BLACK-FIGURE,LEKYTHOS,BF_image810.jpg
images-nicky-test/CVA.IT03.099-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/464716D8-B4BD-44F0-9386-21FCA8B31979,BLACK-FIGURE,AMPHORA NECK,BF_image811.jpg
images-nicky-test/CVA.RUS11.529-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/9FAD480B-8896-4139-816D-09F2919D6A40,BLACK-FIGURE,LEKYTHOS,BF_image812.jpg
images-nicky-test/10401-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CDD79697-2594-4A91-AFFB-3C80889ED303,BLACK-FIGURE,LEKYTHOS,BF_image813.jpg
images-nicky-test/453-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/36A0C858-33E9-4263-BA21-17B828F8966C,BLACK-FIGURE,LEKYTHOS,BF_image814.jpg
images-nicky-test/320083-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/D65ED1E3-E4A3-4537-A16A-B22CD02BE6F6,BLACK-FIGURE,AMPHORA NECK,BF_image815.jpg
images-nicky-test/D16DD62936EC4ADDBC2B936A479D1139-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/2B16C69B-2DE0-4C8D-B00A-8ADF52949D85,BLACK-FIGURE,AMPHORA NECK,BF_image816.jpg
images-nicky-test/CVA.CAN01.041-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F03F030B-9C70-4FDA-9EFE-6A2BE60EFEC4,BLACK-FIGURE,LEKYTHOS,BF_image817.jpg
images-nicky-test/7164-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/467D2742-49A8-4728-9268-C84F00584684,BLACK-FIGURE,AMPHORA NECK,BF_image818.jpg
images-nicky-test/CVA.GER32.1541-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/946C07C4-DD56-409E-B1E8-7F06F325A3E7,BLACK-FIGURE,AMPHORA NECK,BF_image819.jpg
images-nicky-test/CVA.GER55.2674-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/104A0D89-E545-4731-8AFF-4BBBF6CDAB47,BLACK-FIGURE,AMPHORA NECK,BF_image820.jpg
images-nicky-test/4FD801C55572486C97330C2C884C3643-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/2B16C69B-2DE0-4C8D-B00A-8ADF52949D85,BLACK-FIGURE,AMPHORA NECK,BF_image821.jpg
images-nicky-test/CVA.RUS11.531-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/1AD0E32C-62E7-4BD0-BF0D-CB1885C1C7CA,BLACK-FIGURE,LEKYTHOS,BF_image822.jpg
